,Date,Hour,Daily Peak Probability,Vote
3191,5/13/2008,1,,0
3192,5/13/2008,2,,0
3193,5/13/2008,3,,0
3194,5/13/2008,4,,0
3195,5/13/2008,5,,0
3196,5/13/2008,6,,0
3197,5/13/2008,7,,0
3198,5/13/2008,8,,0
3199,5/13/2008,9,,0
3200,5/13/2008,10,,0
3201,5/13/2008,11,,0
3202,5/13/2008,12,,0
3203,5/13/2008,13,,0
3204,5/13/2008,14,,0
3205,5/13/2008,15,,0
3206,5/13/2008,16,,0
3207,5/13/2008,17,,0
3208,5/13/2008,18,,261
3209,5/13/2008,19,,445
3210,5/13/2008,20,,78
3211,5/13/2008,21,,169
3212,5/13/2008,22,,47
3213,5/13/2008,23,,0
3214,5/13/2008,24,,0
3215,5/14/2008,1,,0
3216,5/14/2008,2,,0
3217,5/14/2008,3,,0
3218,5/14/2008,4,,0
3219,5/14/2008,5,,0
3220,5/14/2008,6,,0
3221,5/14/2008,7,,0
3222,5/14/2008,8,,0
3223,5/14/2008,9,,0
3224,5/14/2008,10,,0
3225,5/14/2008,11,,0
3226,5/14/2008,12,,0
3227,5/14/2008,13,,0
3228,5/14/2008,14,,0
3229,5/14/2008,15,,0
3230,5/14/2008,16,,0
3231,5/14/2008,17,,7
3232,5/14/2008,18,,799
3233,5/14/2008,19,,194
3234,5/14/2008,20,,0
3235,5/14/2008,21,,0
3236,5/14/2008,22,,0
3237,5/14/2008,23,,0
3238,5/14/2008,24,,0
3239,5/15/2008,1,,0
3240,5/15/2008,2,,0
3241,5/15/2008,3,,0
3242,5/15/2008,4,,0
3243,5/15/2008,5,,0
3244,5/15/2008,6,,0
3245,5/15/2008,7,,0
3246,5/15/2008,8,,0
3247,5/15/2008,9,,0
3248,5/15/2008,10,,0
3249,5/15/2008,11,,0
3250,5/15/2008,12,,0
3251,5/15/2008,13,,0
3252,5/15/2008,14,,0
3253,5/15/2008,15,,0
3254,5/15/2008,16,,2
3255,5/15/2008,17,,84
3256,5/15/2008,18,,769
3257,5/15/2008,19,,140
3258,5/15/2008,20,,0
3259,5/15/2008,21,,1
3260,5/15/2008,22,,4
3261,5/15/2008,23,,0
3262,5/15/2008,24,,0
3263,5/16/2008,1,,0
3264,5/16/2008,2,,0
3265,5/16/2008,3,,0
3266,5/16/2008,4,,0
3267,5/16/2008,5,,0
3268,5/16/2008,6,,0
3269,5/16/2008,7,,0
3270,5/16/2008,8,,0
3271,5/16/2008,9,,0
3272,5/16/2008,10,,0
3273,5/16/2008,11,,0
3274,5/16/2008,12,,0
3275,5/16/2008,13,,0
3276,5/16/2008,14,,0
3277,5/16/2008,15,,0
3278,5/16/2008,16,,0
3279,5/16/2008,17,,28
3280,5/16/2008,18,,95
3281,5/16/2008,19,,36
3282,5/16/2008,20,,210
3283,5/16/2008,21,,423
3284,5/16/2008,22,,208
3285,5/16/2008,23,,0
3286,5/16/2008,24,,0
3287,5/17/2008,1,,0
3288,5/17/2008,2,,0
3289,5/17/2008,3,,0
3290,5/17/2008,4,,0
3291,5/17/2008,5,,0
3292,5/17/2008,6,,0
3293,5/17/2008,7,,0
3294,5/17/2008,8,,0
3295,5/17/2008,9,,0
3296,5/17/2008,10,,0
3297,5/17/2008,11,,0
3298,5/17/2008,12,,0
3299,5/17/2008,13,,0
3300,5/17/2008,14,,0
3301,5/17/2008,15,,0
3302,5/17/2008,16,,0
3303,5/17/2008,17,,0
3304,5/17/2008,18,,0
3305,5/17/2008,19,,12
3306,5/17/2008,20,,486
3307,5/17/2008,21,,432
3308,5/17/2008,22,,70
3309,5/17/2008,23,,0
3310,5/17/2008,24,,0
3311,5/18/2008,1,,0
3312,5/18/2008,2,,0
3313,5/18/2008,3,,0
3314,5/18/2008,4,,0
3315,5/18/2008,5,,0
3316,5/18/2008,6,,0
3317,5/18/2008,7,,0
3318,5/18/2008,8,,0
3319,5/18/2008,9,,0
3320,5/18/2008,10,,0
3321,5/18/2008,11,,0
3322,5/18/2008,12,,0
3323,5/18/2008,13,,0
3324,5/18/2008,14,,0
3325,5/18/2008,15,,0
3326,5/18/2008,16,,0
3327,5/18/2008,17,,0
3328,5/18/2008,18,,198
3329,5/18/2008,19,,310
3330,5/18/2008,20,,448
3331,5/18/2008,21,,43
3332,5/18/2008,22,,1
3333,5/18/2008,23,,0
3334,5/18/2008,24,,0
3335,5/19/2008,1,,0
3336,5/19/2008,2,,0
3337,5/19/2008,3,,0
3338,5/19/2008,4,,0
3339,5/19/2008,5,,0
3340,5/19/2008,6,,0
3341,5/19/2008,7,,0
3342,5/19/2008,8,,0
3343,5/19/2008,9,,0
3344,5/19/2008,10,,0
3345,5/19/2008,11,,0
3346,5/19/2008,12,,0
3347,5/19/2008,13,,0
3348,5/19/2008,14,,0
3349,5/19/2008,15,,0
3350,5/19/2008,16,,0
3351,5/19/2008,17,,41
3352,5/19/2008,18,,281
3353,5/19/2008,19,,675
3354,5/19/2008,20,,3
3355,5/19/2008,21,,0
3356,5/19/2008,22,,0
3357,5/19/2008,23,,0
3358,5/19/2008,24,,0
3359,5/20/2008,1,,0
3360,5/20/2008,2,,0
3361,5/20/2008,3,,0
3362,5/20/2008,4,,0
3363,5/20/2008,5,,0
3364,5/20/2008,6,,0
3365,5/20/2008,7,,0
3366,5/20/2008,8,,0
3367,5/20/2008,9,,0
3368,5/20/2008,10,,0
3369,5/20/2008,11,,0
3370,5/20/2008,12,,0
3371,5/20/2008,13,,0
3372,5/20/2008,14,,0
3373,5/20/2008,15,,0
3374,5/20/2008,16,,0
3375,5/20/2008,17,,1
3376,5/20/2008,18,,572
3377,5/20/2008,19,,427
3378,5/20/2008,20,,0
3379,5/20/2008,21,,0
3380,5/20/2008,22,,0
3381,5/20/2008,23,,0
3382,5/20/2008,24,,0
3383,5/21/2008,1,,0
3384,5/21/2008,2,,0
3385,5/21/2008,3,,0
3386,5/21/2008,4,,0
3387,5/21/2008,5,,0
3388,5/21/2008,6,,0
3389,5/21/2008,7,,0
3390,5/21/2008,8,,0
3391,5/21/2008,9,,0
3392,5/21/2008,10,,0
3393,5/21/2008,11,,0
3394,5/21/2008,12,,0
3395,5/21/2008,13,,0
3396,5/21/2008,14,,0
3397,5/21/2008,15,,0
3398,5/21/2008,16,,1
3399,5/21/2008,17,,83
3400,5/21/2008,18,,704
3401,5/21/2008,19,,206
3402,5/21/2008,20,,6
3403,5/21/2008,21,,0
3404,5/21/2008,22,,0
3405,5/21/2008,23,,0
3406,5/21/2008,24,,0
3407,5/22/2008,1,,0
3408,5/22/2008,2,,0
3409,5/22/2008,3,,0
3410,5/22/2008,4,,0
3411,5/22/2008,5,,0
3412,5/22/2008,6,,0
3413,5/22/2008,7,,0
3414,5/22/2008,8,,0
3415,5/22/2008,9,,0
3416,5/22/2008,10,,0
3417,5/22/2008,11,,0
3418,5/22/2008,12,,0
3419,5/22/2008,13,,0
3420,5/22/2008,14,,0
3421,5/22/2008,15,,0
3422,5/22/2008,16,,0
3423,5/22/2008,17,,4
3424,5/22/2008,18,,596
3425,5/22/2008,19,,383
3426,5/22/2008,20,,17
3427,5/22/2008,21,,0
3428,5/22/2008,22,,0
3429,5/22/2008,23,,0
3430,5/22/2008,24,,0
3431,5/23/2008,1,,0
3432,5/23/2008,2,,0
3433,5/23/2008,3,,0
3434,5/23/2008,4,,0
3435,5/23/2008,5,,0
3436,5/23/2008,6,,0
3437,5/23/2008,7,,0
3438,5/23/2008,8,,0
3439,5/23/2008,9,,0
3440,5/23/2008,10,,0
3441,5/23/2008,11,,0
3442,5/23/2008,12,,0
3443,5/23/2008,13,,0
3444,5/23/2008,14,,0
3445,5/23/2008,15,,0
3446,5/23/2008,16,,0
3447,5/23/2008,17,,8
3448,5/23/2008,18,,470
3449,5/23/2008,19,,514
3450,5/23/2008,20,,8
3451,5/23/2008,21,,0
3452,5/23/2008,22,,0
3453,5/23/2008,23,,0
3454,5/23/2008,24,,0
3455,5/24/2008,1,,0
3456,5/24/2008,2,,0
3457,5/24/2008,3,,0
3458,5/24/2008,4,,0
3459,5/24/2008,5,,0
3460,5/24/2008,6,,0
3461,5/24/2008,7,,0
3462,5/24/2008,8,,0
3463,5/24/2008,9,,0
3464,5/24/2008,10,,0
3465,5/24/2008,11,,0
3466,5/24/2008,12,,0
3467,5/24/2008,13,,0
3468,5/24/2008,14,,0
3469,5/24/2008,15,,0
3470,5/24/2008,16,,0
3471,5/24/2008,17,,19
3472,5/24/2008,18,,696
3473,5/24/2008,19,,285
3474,5/24/2008,20,,0
3475,5/24/2008,21,,0
3476,5/24/2008,22,,0
3477,5/24/2008,23,,0
3478,5/24/2008,24,,0
3479,5/25/2008,1,,0
3480,5/25/2008,2,,0
3481,5/25/2008,3,,0
3482,5/25/2008,4,,0
3483,5/25/2008,5,,0
3484,5/25/2008,6,,0
3485,5/25/2008,7,,0
3486,5/25/2008,8,,0
3487,5/25/2008,9,,0
3488,5/25/2008,10,,0
3489,5/25/2008,11,,0
3490,5/25/2008,12,,0
3491,5/25/2008,13,,0
3492,5/25/2008,14,,0
3493,5/25/2008,15,,0
3494,5/25/2008,16,,11
3495,5/25/2008,17,,274
3496,5/25/2008,18,,708
3497,5/25/2008,19,,7
3498,5/25/2008,20,,0
3499,5/25/2008,21,,0
3500,5/25/2008,22,,0
3501,5/25/2008,23,,0
3502,5/25/2008,24,,0
3503,5/26/2008,1,,0
3504,5/26/2008,2,,0
3505,5/26/2008,3,,0
3506,5/26/2008,4,,0
3507,5/26/2008,5,,0
3508,5/26/2008,6,,0
3509,5/26/2008,7,,0
3510,5/26/2008,8,,0
3511,5/26/2008,9,,0
3512,5/26/2008,10,,0
3513,5/26/2008,11,,0
3514,5/26/2008,12,,0
3515,5/26/2008,13,,0
3516,5/26/2008,14,,0
3517,5/26/2008,15,,0
3518,5/26/2008,16,,9
3519,5/26/2008,17,,268
3520,5/26/2008,18,,691
3521,5/26/2008,19,,32
3522,5/26/2008,20,,0
3523,5/26/2008,21,,0
3524,5/26/2008,22,,0
3525,5/26/2008,23,,0
3526,5/26/2008,24,,0
3527,5/27/2008,1,,0
3528,5/27/2008,2,,0
3529,5/27/2008,3,,0
3530,5/27/2008,4,,0
3531,5/27/2008,5,,0
3532,5/27/2008,6,,0
3533,5/27/2008,7,,0
3534,5/27/2008,8,,0
3535,5/27/2008,9,,0
3536,5/27/2008,10,,0
3537,5/27/2008,11,,0
3538,5/27/2008,12,,0
3539,5/27/2008,13,,0
3540,5/27/2008,14,,0
3541,5/27/2008,15,,0
3542,5/27/2008,16,,0
3543,5/27/2008,17,,97
3544,5/27/2008,18,,787
3545,5/27/2008,19,,116
3546,5/27/2008,20,,0
3547,5/27/2008,21,,0
3548,5/27/2008,22,,0
3549,5/27/2008,23,,0
3550,5/27/2008,24,,0
3551,5/28/2008,1,,0
3552,5/28/2008,2,,0
3553,5/28/2008,3,,0
3554,5/28/2008,4,,0
3555,5/28/2008,5,,0
3556,5/28/2008,6,,0
3557,5/28/2008,7,,0
3558,5/28/2008,8,,0
3559,5/28/2008,9,,0
3560,5/28/2008,10,,0
3561,5/28/2008,11,,0
3562,5/28/2008,12,,0
3563,5/28/2008,13,,0
3564,5/28/2008,14,,0
3565,5/28/2008,15,,0
3566,5/28/2008,16,,0
3567,5/28/2008,17,,83
3568,5/28/2008,18,,804
3569,5/28/2008,19,,113
3570,5/28/2008,20,,0
3571,5/28/2008,21,,0
3572,5/28/2008,22,,0
3573,5/28/2008,23,,0
3574,5/28/2008,24,,0
3575,5/29/2008,1,,0
3576,5/29/2008,2,,0
3577,5/29/2008,3,,0
3578,5/29/2008,4,,0
3579,5/29/2008,5,,0
3580,5/29/2008,6,,0
3581,5/29/2008,7,,0
3582,5/29/2008,8,,0
3583,5/29/2008,9,,0
3584,5/29/2008,10,,0
3585,5/29/2008,11,,0
3586,5/29/2008,12,,0
3587,5/29/2008,13,,0
3588,5/29/2008,14,,0
3589,5/29/2008,15,,0
3590,5/29/2008,16,,5
3591,5/29/2008,17,,362
3592,5/29/2008,18,,551
3593,5/29/2008,19,,82
3594,5/29/2008,20,,0
3595,5/29/2008,21,,0
3596,5/29/2008,22,,0
3597,5/29/2008,23,,0
3598,5/29/2008,24,,0
3599,5/30/2008,1,,0
3600,5/30/2008,2,,0
3601,5/30/2008,3,,0
3602,5/30/2008,4,,0
3603,5/30/2008,5,,0
3604,5/30/2008,6,,0
3605,5/30/2008,7,,0
3606,5/30/2008,8,,0
3607,5/30/2008,9,,0
3608,5/30/2008,10,,0
3609,5/30/2008,11,,0
3610,5/30/2008,12,,0
3611,5/30/2008,13,,0
3612,5/30/2008,14,,0
3613,5/30/2008,15,,0
3614,5/30/2008,16,,17
3615,5/30/2008,17,,304
3616,5/30/2008,18,,659
3617,5/30/2008,19,,20
3618,5/30/2008,20,,0
3619,5/30/2008,21,,0
3620,5/30/2008,22,,0
3621,5/30/2008,23,,0
3622,5/30/2008,24,,0
3623,5/31/2008,1,,0
3624,5/31/2008,2,,0
3625,5/31/2008,3,,0
3626,5/31/2008,4,,0
3627,5/31/2008,5,,0
3628,5/31/2008,6,,0
3629,5/31/2008,7,,0
3630,5/31/2008,8,,0
3631,5/31/2008,9,,0
3632,5/31/2008,10,,0
3633,5/31/2008,11,,0
3634,5/31/2008,12,,0
3635,5/31/2008,13,,0
3636,5/31/2008,14,,0
3637,5/31/2008,15,,0
3638,5/31/2008,16,,14
3639,5/31/2008,17,,778
3640,5/31/2008,18,,208
3641,5/31/2008,19,,0
3642,5/31/2008,20,,0
3643,5/31/2008,21,,0
3644,5/31/2008,22,,0
3645,5/31/2008,23,,0
3646,5/31/2008,24,,0
3647,6/1/2008,1,,0
3648,6/1/2008,2,,0
3649,6/1/2008,3,,0
3650,6/1/2008,4,,0
3651,6/1/2008,5,,0
3652,6/1/2008,6,,0
3653,6/1/2008,7,,0
3654,6/1/2008,8,,0
3655,6/1/2008,9,,0
3656,6/1/2008,10,,0
3657,6/1/2008,11,,0
3658,6/1/2008,12,,1
3659,6/1/2008,13,,17
3660,6/1/2008,14,,100
3661,6/1/2008,15,,32
3662,6/1/2008,16,,246
3663,6/1/2008,17,,169
3664,6/1/2008,18,,29
3665,6/1/2008,19,,27
3666,6/1/2008,20,,141
3667,6/1/2008,21,,184
3668,6/1/2008,22,,54
3669,6/1/2008,23,,0
3670,6/1/2008,24,,0
3671,6/2/2008,1,,0
3672,6/2/2008,2,,0
3673,6/2/2008,3,,0
3674,6/2/2008,4,,0
3675,6/2/2008,5,,0
3676,6/2/2008,6,,0
3677,6/2/2008,7,,0
3678,6/2/2008,8,,0
3679,6/2/2008,9,,0
3680,6/2/2008,10,,0
3681,6/2/2008,11,,0
3682,6/2/2008,12,,0
3683,6/2/2008,13,,0
3684,6/2/2008,14,,0
3685,6/2/2008,15,,0
3686,6/2/2008,16,,1
3687,6/2/2008,17,,0
3688,6/2/2008,18,,1
3689,6/2/2008,19,,41
3690,6/2/2008,20,,328
3691,6/2/2008,21,,573
3692,6/2/2008,22,,56
3693,6/2/2008,23,,0
3694,6/2/2008,24,,0
3695,6/3/2008,1,,0
3696,6/3/2008,2,,0
3697,6/3/2008,3,,0
3698,6/3/2008,4,,0
3699,6/3/2008,5,,0
3700,6/3/2008,6,,0
3701,6/3/2008,7,,0
3702,6/3/2008,8,,0
3703,6/3/2008,9,,0
3704,6/3/2008,10,,0
3705,6/3/2008,11,,0
3706,6/3/2008,12,,0
3707,6/3/2008,13,,0
3708,6/3/2008,14,,0
3709,6/3/2008,15,,1
3710,6/3/2008,16,,49
3711,6/3/2008,17,,156
3712,6/3/2008,18,,662
3713,6/3/2008,19,,132
3714,6/3/2008,20,,0
3715,6/3/2008,21,,0
3716,6/3/2008,22,,0
3717,6/3/2008,23,,0
3718,6/3/2008,24,,0
3719,6/4/2008,1,,0
3720,6/4/2008,2,,0
3721,6/4/2008,3,,0
3722,6/4/2008,4,,0
3723,6/4/2008,5,,0
3724,6/4/2008,6,,0
3725,6/4/2008,7,,0
3726,6/4/2008,8,,0
3727,6/4/2008,9,,0
3728,6/4/2008,10,,0
3729,6/4/2008,11,,0
3730,6/4/2008,12,,0
3731,6/4/2008,13,,0
3732,6/4/2008,14,,0
3733,6/4/2008,15,,0
3734,6/4/2008,16,,51
3735,6/4/2008,17,,601
3736,6/4/2008,18,,336
3737,6/4/2008,19,,12
3738,6/4/2008,20,,0
3739,6/4/2008,21,,0
3740,6/4/2008,22,,0
3741,6/4/2008,23,,0
3742,6/4/2008,24,,0
3743,6/5/2008,1,,0
3744,6/5/2008,2,,0
3745,6/5/2008,3,,0
3746,6/5/2008,4,,0
3747,6/5/2008,5,,0
3748,6/5/2008,6,,0
3749,6/5/2008,7,,0
3750,6/5/2008,8,,0
3751,6/5/2008,9,,0
3752,6/5/2008,10,,0
3753,6/5/2008,11,,0
3754,6/5/2008,12,,0
3755,6/5/2008,13,,0
3756,6/5/2008,14,,0
3757,6/5/2008,15,,0
3758,6/5/2008,16,,0
3759,6/5/2008,17,,92
3760,6/5/2008,18,,598
3761,6/5/2008,19,,304
3762,6/5/2008,20,,6
3763,6/5/2008,21,,0
3764,6/5/2008,22,,0
3765,6/5/2008,23,,0
3766,6/5/2008,24,,0
3767,6/6/2008,1,,0
3768,6/6/2008,2,,0
3769,6/6/2008,3,,0
3770,6/6/2008,4,,0
3771,6/6/2008,5,,0
3772,6/6/2008,6,,0
3773,6/6/2008,7,,0
3774,6/6/2008,8,,0
3775,6/6/2008,9,,0
3776,6/6/2008,10,,0
3777,6/6/2008,11,,0
3778,6/6/2008,12,,0
3779,6/6/2008,13,,0
3780,6/6/2008,14,,0
3781,6/6/2008,15,,1
3782,6/6/2008,16,,7
3783,6/6/2008,17,,728
3784,6/6/2008,18,,257
3785,6/6/2008,19,,7
3786,6/6/2008,20,,0
3787,6/6/2008,21,,0
3788,6/6/2008,22,,0
3789,6/6/2008,23,,0
3790,6/6/2008,24,,0
3791,6/7/2008,1,,0
3792,6/7/2008,2,,0
3793,6/7/2008,3,,0
3794,6/7/2008,4,,0
3795,6/7/2008,5,,0
3796,6/7/2008,6,,0
3797,6/7/2008,7,,0
3798,6/7/2008,8,,0
3799,6/7/2008,9,,0
3800,6/7/2008,10,,0
3801,6/7/2008,11,,0
3802,6/7/2008,12,,0
3803,6/7/2008,13,,0
3804,6/7/2008,14,,0
3805,6/7/2008,15,,11
3806,6/7/2008,16,,549
3807,6/7/2008,17,,329
3808,6/7/2008,18,,111
3809,6/7/2008,19,,0
3810,6/7/2008,20,,0
3811,6/7/2008,21,,0
3812,6/7/2008,22,,0
3813,6/7/2008,23,,0
3814,6/7/2008,24,,0
3815,6/8/2008,1,,0
3816,6/8/2008,2,,0
3817,6/8/2008,3,,0
3818,6/8/2008,4,,0
3819,6/8/2008,5,,0
3820,6/8/2008,6,,0
3821,6/8/2008,7,,0
3822,6/8/2008,8,,0
3823,6/8/2008,9,,0
3824,6/8/2008,10,,0
3825,6/8/2008,11,,0
3826,6/8/2008,12,,0
3827,6/8/2008,13,,0
3828,6/8/2008,14,,0
3829,6/8/2008,15,,0
3830,6/8/2008,16,,5
3831,6/8/2008,17,,776
3832,6/8/2008,18,,219
3833,6/8/2008,19,,0
3834,6/8/2008,20,,0
3835,6/8/2008,21,,0
3836,6/8/2008,22,,0
3837,6/8/2008,23,,0
3838,6/8/2008,24,,0
3839,6/9/2008,1,,0
3840,6/9/2008,2,,0
3841,6/9/2008,3,,0
3842,6/9/2008,4,,0
3843,6/9/2008,5,,0
3844,6/9/2008,6,,0
3845,6/9/2008,7,,0
3846,6/9/2008,8,,0
3847,6/9/2008,9,,0
3848,6/9/2008,10,,0
3849,6/9/2008,11,,0
3850,6/9/2008,12,,0
3851,6/9/2008,13,,0
3852,6/9/2008,14,,0
3853,6/9/2008,15,,0
3854,6/9/2008,16,,0
3855,6/9/2008,17,,329
3856,6/9/2008,18,,231
3857,6/9/2008,19,,321
3858,6/9/2008,20,,119
3859,6/9/2008,21,,0
3860,6/9/2008,22,,0
3861,6/9/2008,23,,0
3862,6/9/2008,24,,0
3863,6/10/2008,1,,0
3864,6/10/2008,2,,0
3865,6/10/2008,3,,0
3866,6/10/2008,4,,0
3867,6/10/2008,5,,0
3868,6/10/2008,6,,0
3869,6/10/2008,7,,0
3870,6/10/2008,8,,0
3871,6/10/2008,9,,0
3872,6/10/2008,10,,0
3873,6/10/2008,11,,0
3874,6/10/2008,12,,0
3875,6/10/2008,13,,0
3876,6/10/2008,14,,0
3877,6/10/2008,15,,137
3878,6/10/2008,16,,244
3879,6/10/2008,17,,81
3880,6/10/2008,18,,147
3881,6/10/2008,19,,213
3882,6/10/2008,20,,112
3883,6/10/2008,21,,63
3884,6/10/2008,22,,3
3885,6/10/2008,23,,0
3886,6/10/2008,24,,0
3887,6/11/2008,1,,0
3888,6/11/2008,2,,0
3889,6/11/2008,3,,0
3890,6/11/2008,4,,0
3891,6/11/2008,5,,0
3892,6/11/2008,6,,0
3893,6/11/2008,7,,0
3894,6/11/2008,8,,0
3895,6/11/2008,9,,0
3896,6/11/2008,10,,0
3897,6/11/2008,11,,0
3898,6/11/2008,12,,0
3899,6/11/2008,13,,0
3900,6/11/2008,14,,0
3901,6/11/2008,15,,2
3902,6/11/2008,16,,40
3903,6/11/2008,17,,624
3904,6/11/2008,18,,205
3905,6/11/2008,19,,129
3906,6/11/2008,20,,0
3907,6/11/2008,21,,0
3908,6/11/2008,22,,0
3909,6/11/2008,23,,0
3910,6/11/2008,24,,0
3911,6/12/2008,1,,0
3912,6/12/2008,2,,0
3913,6/12/2008,3,,0
3914,6/12/2008,4,,0
3915,6/12/2008,5,,0
3916,6/12/2008,6,,0
3917,6/12/2008,7,,0
3918,6/12/2008,8,,0
3919,6/12/2008,9,,0
3920,6/12/2008,10,,0
3921,6/12/2008,11,,0
3922,6/12/2008,12,,0
3923,6/12/2008,13,,0
3924,6/12/2008,14,,0
3925,6/12/2008,15,,0
3926,6/12/2008,16,,21
3927,6/12/2008,17,,323
3928,6/12/2008,18,,561
3929,6/12/2008,19,,86
3930,6/12/2008,20,,9
3931,6/12/2008,21,,0
3932,6/12/2008,22,,0
3933,6/12/2008,23,,0
3934,6/12/2008,24,,0
3935,6/13/2008,1,,0
3936,6/13/2008,2,,0
3937,6/13/2008,3,,0
3938,6/13/2008,4,,0
3939,6/13/2008,5,,0
3940,6/13/2008,6,,0
3941,6/13/2008,7,,0
3942,6/13/2008,8,,0
3943,6/13/2008,9,,0
3944,6/13/2008,10,,0
3945,6/13/2008,11,,0
3946,6/13/2008,12,,0
3947,6/13/2008,13,,0
3948,6/13/2008,14,,0
3949,6/13/2008,15,,49
3950,6/13/2008,16,,96
3951,6/13/2008,17,,49
3952,6/13/2008,18,,11
3953,6/13/2008,19,,62
3954,6/13/2008,20,,294
3955,6/13/2008,21,,378
3956,6/13/2008,22,,61
3957,6/13/2008,23,,0
3958,6/13/2008,24,,0
3959,6/14/2008,1,,0
3960,6/14/2008,2,,0
3961,6/14/2008,3,,0
3962,6/14/2008,4,,0
3963,6/14/2008,5,,0
3964,6/14/2008,6,,0
3965,6/14/2008,7,,0
3966,6/14/2008,8,,0
3967,6/14/2008,9,,0
3968,6/14/2008,10,,0
3969,6/14/2008,11,,0
3970,6/14/2008,12,,0
3971,6/14/2008,13,,0
3972,6/14/2008,14,,0
3973,6/14/2008,15,,0
3974,6/14/2008,16,,0
3975,6/14/2008,17,,0
3976,6/14/2008,18,,8
3977,6/14/2008,19,,226
3978,6/14/2008,20,,520
3979,6/14/2008,21,,209
3980,6/14/2008,22,,37
3981,6/14/2008,23,,0
3982,6/14/2008,24,,0
3983,6/15/2008,1,,0
3984,6/15/2008,2,,0
3985,6/15/2008,3,,0
3986,6/15/2008,4,,0
3987,6/15/2008,5,,0
3988,6/15/2008,6,,0
3989,6/15/2008,7,,0
3990,6/15/2008,8,,0
3991,6/15/2008,9,,0
3992,6/15/2008,10,,0
3993,6/15/2008,11,,0
3994,6/15/2008,12,,0
3995,6/15/2008,13,,0
3996,6/15/2008,14,,0
3997,6/15/2008,15,,0
3998,6/15/2008,16,,33
3999,6/15/2008,17,,48
4000,6/15/2008,18,,331
4001,6/15/2008,19,,384
4002,6/15/2008,20,,204
4003,6/15/2008,21,,0
4004,6/15/2008,22,,0
4005,6/15/2008,23,,0
4006,6/15/2008,24,,0
4007,6/16/2008,1,,0
4008,6/16/2008,2,,0
4009,6/16/2008,3,,0
4010,6/16/2008,4,,0
4011,6/16/2008,5,,0
4012,6/16/2008,6,,0
4013,6/16/2008,7,,0
4014,6/16/2008,8,,0
4015,6/16/2008,9,,0
4016,6/16/2008,10,,0
4017,6/16/2008,11,,0
4018,6/16/2008,12,,0
4019,6/16/2008,13,,0
4020,6/16/2008,14,,0
4021,6/16/2008,15,,0
4022,6/16/2008,16,,2
4023,6/16/2008,17,,51
4024,6/16/2008,18,,647
4025,6/16/2008,19,,300
4026,6/16/2008,20,,0
4027,6/16/2008,21,,0
4028,6/16/2008,22,,0
4029,6/16/2008,23,,0
4030,6/16/2008,24,,0
4031,6/17/2008,1,,0
4032,6/17/2008,2,,0
4033,6/17/2008,3,,0
4034,6/17/2008,4,,0
4035,6/17/2008,5,,0
4036,6/17/2008,6,,0
4037,6/17/2008,7,,0
4038,6/17/2008,8,,0
4039,6/17/2008,9,,0
4040,6/17/2008,10,,0
4041,6/17/2008,11,,0
4042,6/17/2008,12,,0
4043,6/17/2008,13,,0
4044,6/17/2008,14,,0
4045,6/17/2008,15,,0
4046,6/17/2008,16,,394
4047,6/17/2008,17,,295
4048,6/17/2008,18,,311
4049,6/17/2008,19,,0
4050,6/17/2008,20,,0
4051,6/17/2008,21,,0
4052,6/17/2008,22,,0
4053,6/17/2008,23,,0
4054,6/17/2008,24,,0
4055,6/18/2008,1,,0
4056,6/18/2008,2,,0
4057,6/18/2008,3,,0
4058,6/18/2008,4,,0
4059,6/18/2008,5,,0
4060,6/18/2008,6,,0
4061,6/18/2008,7,,0
4062,6/18/2008,8,,0
4063,6/18/2008,9,,0
4064,6/18/2008,10,,0
4065,6/18/2008,11,,0
4066,6/18/2008,12,,0
4067,6/18/2008,13,,0
4068,6/18/2008,14,,0
4069,6/18/2008,15,,1
4070,6/18/2008,16,,137
4071,6/18/2008,17,,601
4072,6/18/2008,18,,260
4073,6/18/2008,19,,1
4074,6/18/2008,20,,0
4075,6/18/2008,21,,0
4076,6/18/2008,22,,0
4077,6/18/2008,23,,0
4078,6/18/2008,24,,0
4079,6/19/2008,1,,0
4080,6/19/2008,2,,0
4081,6/19/2008,3,,0
4082,6/19/2008,4,,0
4083,6/19/2008,5,,0
4084,6/19/2008,6,,0
4085,6/19/2008,7,,0
4086,6/19/2008,8,,0
4087,6/19/2008,9,,0
4088,6/19/2008,10,,0
4089,6/19/2008,11,,0
4090,6/19/2008,12,,0
4091,6/19/2008,13,,0
4092,6/19/2008,14,,0
4093,6/19/2008,15,,0
4094,6/19/2008,16,,0
4095,6/19/2008,17,,17
4096,6/19/2008,18,,281
4097,6/19/2008,19,,535
4098,6/19/2008,20,,165
4099,6/19/2008,21,,2
4100,6/19/2008,22,,0
4101,6/19/2008,23,,0
4102,6/19/2008,24,,0
4103,6/20/2008,1,,0
4104,6/20/2008,2,,0
4105,6/20/2008,3,,0
4106,6/20/2008,4,,0
4107,6/20/2008,5,,0
4108,6/20/2008,6,,0
4109,6/20/2008,7,,0
4110,6/20/2008,8,,0
4111,6/20/2008,9,,0
4112,6/20/2008,10,,0
4113,6/20/2008,11,,0
4114,6/20/2008,12,,0
4115,6/20/2008,13,,0
4116,6/20/2008,14,,0
4117,6/20/2008,15,,0
4118,6/20/2008,16,,1
4119,6/20/2008,17,,123
4120,6/20/2008,18,,725
4121,6/20/2008,19,,150
